,op_unique_carrier,origin,dest,distance,month,value,crs_arr_hour,Numerical_Week,Weekday,meanOfGrouping,arr_delay
1028,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,2,0.0,-6.209735326298364
1029,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,2,0.0,-6.209735326298364
1030,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,3,0.0,-9.583737563385851
1031,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,3,0.0,-9.583737563385851
1032,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,4,0.0,-7.061322612210515
1033,UA,PHX,SFO,651.0,1,Patchy rain possible,20,1,4,0.0,-7.061322612210515
1034,UA,PHX,SFO,651.0,1,Cloudy,20,1,5,0.0,-7.691647667011902
1035,UA,PHX,SFO,651.0,1,Cloudy,20,1,5,0.0,-7.691647667011902
1036,WN,PHX,SFO,651.0,1,Cloudy,20,1,5,0.0,-3.0534558784165378
1037,WN,PHX,SFO,651.0,1,Cloudy,20,1,5,0.0,-3.0534558784165378
1038,UA,PHX,SFO,651.0,1,Heavy snow,20,1,6,0.0,-13.977030899212886
1039,UA,PHX,SFO,651.0,1,Heavy snow,20,1,6,0.0,-13.977030899212886
1040,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,2,16.25,18.513347242801473
1041,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,2,16.25,18.513347242801473
1042,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,2,16.25,18.513347242801473
1043,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,2,16.25,18.513347242801473
1044,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,3,16.25,12.28650513760597
1045,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,3,16.25,12.28650513760597
1046,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,3,16.25,12.28650513760597
1047,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,3,16.25,12.28650513760597
1048,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,4,16.25,10.025294135240625
1049,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,4,16.25,10.025294135240625
1050,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,4,16.25,10.025294135240625
1051,UA,PHX,DEN,602.0,1,Patchy rain possible,16,1,4,16.25,10.025294135240625
1052,UA,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,-1.191929161397535
1053,UA,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,-1.191929161397535
1054,UA,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,-1.191929161397535
1055,UA,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,-1.191929161397535
1056,WN,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,2.5548594316160114
1057,WN,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,2.5548594316160114
1058,WN,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,2.5548594316160114
1059,WN,PHX,DEN,602.0,1,Cloudy,16,1,5,16.25,2.5548594316160114
1060,UA,PHX,DEN,602.0,1,Heavy snow,16,1,6,16.25,12.940879816652966
1061,UA,PHX,DEN,602.0,1,Heavy snow,16,1,6,16.25,12.940879816652966
1062,UA,PHX,DEN,602.0,1,Heavy snow,16,1,6,16.25,12.940879816652966
1063,UA,PHX,DEN,602.0,1,Heavy snow,16,1,6,16.25,12.940879816652966
1064,YV,PHX,PSP,261.0,1,Patchy rain possible,14,1,2,0.0,3.7412668728771665
1065,YV,PHX,PSP,261.0,1,Patchy rain possible,14,1,3,0.0,-2.370385440218594
1066,YV,PHX,PSP,261.0,1,Patchy rain possible,14,1,4,0.0,-1.1901744336216913
1067,YV,PHX,PSP,261.0,1,Cloudy,14,1,5,0.0,1.2861039659575952
1068,YV,PHX,PSP,261.0,1,Heavy snow,14,1,6,0.0,3.387783411757175
1069,YV,PHX,LGB,355.0,1,Patchy rain possible,11,1,2,0.0,-9.676537923777348
1070,YV,PHX,LGB,355.0,1,Patchy rain possible,11,1,3,0.0,-15.092709391076509
1071,YV,PHX,LGB,355.0,1,Patchy rain possible,11,1,4,0.0,-21.073665596661208
1072,YV,PHX,LGB,355.0,1,Cloudy,11,1,5,0.0,-13.643459542670264
1073,YV,PHX,LGB,355.0,1,Heavy snow,11,1,6,0.0,-16.638409812554414
1074,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,2,0.0,2.317693852499302
1075,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,2,0.0,2.317693852499302
1076,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,3,0.0,-3.7939584605964614
1077,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,3,0.0,-3.7939584605964614
1078,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,4,0.0,-2.613747453999559
1079,YV,PHX,PSP,261.0,1,Patchy rain possible,11,1,4,0.0,-2.613747453999559
1080,YV,PHX,PSP,261.0,1,Cloudy,11,1,5,0.0,-0.1374690544202716
1081,YV,PHX,PSP,261.0,1,Cloudy,11,1,5,0.0,-0.1374690544202716
1082,YV,PHX,PSP,261.0,1,Heavy snow,11,1,6,0.0,1.9642103913793085
1083,YV,PHX,PSP,261.0,1,Heavy snow,11,1,6,0.0,1.9642103913793085
1084,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,2,7.666666666666667,-1.4748746579142373
1085,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,2,7.666666666666667,-1.4748746579142373
1086,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,2,7.666666666666667,-1.4748746579142373
1087,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,3,7.666666666666667,5.169297283754077
1088,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,3,7.666666666666667,5.169297283754077
1089,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,3,7.666666666666667,5.169297283754077
1090,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,4,7.666666666666667,7.691712234929413
1091,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,4,7.666666666666667,7.691712234929413
1092,YV,PHX,BFL,425.0,1,Patchy rain possible,21,1,4,7.666666666666667,7.691712234929413
1093,YV,PHX,BFL,425.0,1,Cloudy,21,1,5,7.666666666666667,-4.1397192573727475
1094,YV,PHX,BFL,425.0,1,Cloudy,21,1,5,7.666666666666667,-4.1397192573727475
1095,YV,PHX,BFL,425.0,1,Cloudy,21,1,5,7.666666666666667,-4.1397192573727475
1096,YV,PHX,BFL,425.0,1,Heavy snow,21,1,6,7.666666666666667,-12.290565091115477
1097,YV,PHX,BFL,425.0,1,Heavy snow,21,1,6,7.666666666666667,-12.290565091115477
1098,YV,PHX,BFL,425.0,1,Heavy snow,21,1,6,7.666666666666667,-12.290565091115477
1099,YV,PHX,ELP,347.0,1,Patchy rain possible,15,1,2,0.0,-2.5806764877089954
1100,YV,PHX,ELP,347.0,1,Patchy rain possible,15,1,3,0.0,0.8087349588208836
1101,YV,PHX,ELP,347.0,1,Patchy rain possible,15,1,4,0.0,-1.4524760435444577
1102,YV,PHX,ELP,347.0,1,Cloudy,15,1,5,0.0,-10.532159113274306
1103,WN,PHX,ELP,347.0,1,Cloudy,15,1,5,0.0,-10.16622594116343
1104,YV,PHX,ELP,347.0,1,Heavy snow,15,1,6,0.0,-8.131445687676564
1105,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,2,0.0,-12.174681426026746
1106,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,2,0.0,-12.174681426026746
1107,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,2,0.0,-12.174681426026746
1108,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,2,0.0,-12.174681426026746
1109,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,3,0.0,-16.298105424566778
1110,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,3,0.0,-16.298105424566778
1111,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,3,0.0,-16.298105424566778
1112,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,3,0.0,-16.298105424566778
1113,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,4,0.0,-19.021517708966655
1114,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,4,0.0,-19.021517708966655
1115,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,4,0.0,-19.021517708966655
1116,YV,PHX,OAK,646.0,1,Patchy rain possible,18,1,4,0.0,-19.021517708966655
1117,YV,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-16.59379871587509
1118,YV,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-16.59379871587509
1119,YV,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-16.59379871587509
1120,YV,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-16.59379871587509
1121,WN,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-8.75440832204644
1122,WN,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-8.75440832204644
1123,WN,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-8.75440832204644
1124,WN,PHX,OAK,646.0,1,Cloudy,18,1,5,0.0,-8.75440832204644
1125,YV,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-15.5601641799489
1126,YV,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-15.5601641799489
1127,YV,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-15.5601641799489
1128,YV,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-15.5601641799489
1129,WN,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-7.602313072053314
1130,WN,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-7.602313072053314
1131,WN,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-7.602313072053314
1132,WN,PHX,OAK,646.0,1,Heavy snow,18,1,6,0.0,-7.602313072053314
1133,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,2,0.0,-2.4932878918899157
1134,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,2,0.0,-2.4932878918899157
1135,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,3,0.0,-8.604940204985672
1136,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,3,0.0,-8.604940204985672
1137,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,4,0.0,-6.109114820514482
1138,YV,PHX,STS,699.0,1,Patchy rain possible,12,1,4,0.0,-6.109114820514482
1139,YV,PHX,STS,699.0,1,Cloudy,12,1,5,0.0,-7.286398823658309
1140,YV,PHX,STS,699.0,1,Cloudy,12,1,5,0.0,-7.286398823658309
1141,YV,PHX,STS,699.0,1,Heavy snow,12,1,6,0.0,-2.528303865693934
1142,YV,PHX,STS,699.0,1,Heavy snow,12,1,6,0.0,-2.528303865693934
1143,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,2,0.0,-1.9807501900021003
1144,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,2,0.0,-1.9807501900021003
1145,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,3,0.0,1.4086612565277787
1146,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,3,0.0,1.4086612565277787
1147,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,4,0.0,-0.8525497458375616
1148,YV,PHX,ELP,347.0,1,Patchy rain possible,17,1,4,0.0,-0.8525497458375616
1149,YV,PHX,ELP,347.0,1,Cloudy,17,1,5,0.0,-9.932232815567412
1150,YV,PHX,ELP,347.0,1,Cloudy,17,1,5,0.0,-9.932232815567412
1151,YV,PHX,ELP,347.0,1,Heavy snow,17,1,6,0.0,-7.531519389969666
1152,YV,PHX,ELP,347.0,1,Heavy snow,17,1,6,0.0,-7.531519389969666
1153,YV,PHX,MEM,1264.0,1,Patchy rain possible,13,1,2,0.0,-14.079781924863822
1154,YV,PHX,MEM,1264.0,1,Patchy rain possible,13,1,3,0.0,-10.391567880087704
1155,YV,PHX,MEM,1264.0,1,Patchy rain possible,13,1,4,0.0,-13.433666970730442
1156,YV,PHX,MEM,1264.0,1,Heavy snow,13,1,6,0.0,-20.398942975325394
1157,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,2,0.0,0.07248046200742032
1158,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,2,0.0,0.07248046200742032
1159,WN,PHX,ELP,347.0,1,Patchy rain possible,23,1,3,0.0,3.5163053183507547
1160,WN,PHX,ELP,347.0,1,Patchy rain possible,23,1,3,0.0,3.5163053183507547
1161,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,3,0.0,0.99870603235655
1162,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,3,0.0,0.99870603235655
1163,WN,PHX,ELP,347.0,1,Patchy rain possible,23,1,4,0.0,5.378130067530887
1164,WN,PHX,ELP,347.0,1,Patchy rain possible,23,1,4,0.0,5.378130067530887
1165,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,4,0.0,0.07969897456964291
1166,YV,PHX,ELP,347.0,1,Patchy rain possible,23,1,4,0.0,0.07969897456964291
1167,YV,PHX,ELP,347.0,1,Cloudy,23,1,5,0.0,-11.799724925326867
1168,YV,PHX,ELP,347.0,1,Cloudy,23,1,5,0.0,-11.799724925326867
1169,YV,PHX,ELP,347.0,1,Heavy snow,23,1,6,0.0,-8.408375572955544
1170,YV,PHX,ELP,347.0,1,Heavy snow,23,1,6,0.0,-8.408375572955544
1171,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,2,0.0,-7.5536378090471405
1172,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,2,0.0,-7.5536378090471405
1173,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,3,0.0,-12.969809276346306
1174,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,3,0.0,-12.969809276346306
1175,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,4,0.0,-18.950765481931
1176,YV,PHX,LGB,355.0,1,Patchy rain possible,16,1,4,0.0,-18.950765481931
1177,YV,PHX,LGB,355.0,1,Cloudy,16,1,5,0.0,-13.862627579945414
1178,YV,PHX,LGB,355.0,1,Cloudy,16,1,5,0.0,-13.862627579945414
1179,YV,PHX,LGB,355.0,1,Heavy snow,16,1,6,0.0,-16.93486851524935
1180,YV,PHX,LGB,355.0,1,Heavy snow,16,1,6,0.0,-16.93486851524935
1181,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,2,71.33333333333333,72.82960651256927
1182,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,2,71.33333333333333,72.82960651256927
1183,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,2,71.33333333333333,72.82960651256927
1184,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,3,71.33333333333333,70.1185069901416
1185,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,3,71.33333333333333,70.1185069901416
1186,YV,PHX,MRY,598.0,1,Patchy rain possible,22,1,3,71.33333333333333,70.1185069901416
1187,YV,PHX,MRY,598.0,1,Cloudy,22,1,5,71.33333333333333,99.11121107566858
1188,YV,PHX,MRY,598.0,1,Cloudy,22,1,5,71.33333333333333,99.11121107566858
1189,YV,PHX,MRY,598.0,1,Cloudy,22,1,5,71.33333333333333,99.11121107566858
1190,YV,PHX,MRY,598.0,1,Heavy snow,22,1,6,71.33333333333333,79.46254242682402
1191,YV,PHX,MRY,598.0,1,Heavy snow,22,1,6,71.33333333333333,79.46254242682402
1192,YV,PHX,MRY,598.0,1,Heavy snow,22,1,6,71.33333333333333,79.46254242682402
1193,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,2,0.0,-11.804162615939854
1194,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,2,0.0,-11.804162615939854
1195,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,2,0.0,-11.804162615939854
1196,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,2,0.0,-11.804162615939854
1197,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,3,0.0,-14.51526213836751
1198,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,3,0.0,-14.51526213836751
1199,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,3,0.0,-14.51526213836751
1200,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,3,0.0,-14.51526213836751
1201,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,4,0.0,-13.01352985821477
1202,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,4,0.0,-13.01352985821477
1203,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,4,0.0,-13.01352985821477
1204,YV,PHX,MRY,598.0,1,Patchy rain possible,15,1,4,0.0,-13.01352985821477
1205,YV,PHX,MRY,598.0,1,Cloudy,15,1,5,0.0,-7.470860735517941
1206,YV,PHX,MRY,598.0,1,Cloudy,15,1,5,0.0,-7.470860735517941
1207,YV,PHX,MRY,598.0,1,Cloudy,15,1,5,0.0,-7.470860735517941
1208,YV,PHX,MRY,598.0,1,Cloudy,15,1,5,0.0,-7.470860735517941
1209,YV,PHX,MRY,598.0,1,Heavy snow,15,1,6,0.0,-15.519285564906932
1210,YV,PHX,MRY,598.0,1,Heavy snow,15,1,6,0.0,-15.519285564906932
1211,YV,PHX,MRY,598.0,1,Heavy snow,15,1,6,0.0,-15.519285564906932
1212,YV,PHX,MRY,598.0,1,Heavy snow,15,1,6,0.0,-15.519285564906932
1213,YV,PHX,BUR,369.0,1,Patchy rain possible,11,1,2,0.0,0.7444443213780333
1214,WN,PHX,BUR,369.0,1,Patchy rain possible,11,1,3,0.0,-9.9567002067594
1215,YV,PHX,BUR,369.0,1,Patchy rain possible,11,1,3,0.0,-5.367207991717735
1216,WN,PHX,BUR,369.0,1,Patchy rain possible,11,1,4,0.0,-16.256826250791534
1217,YV,PHX,BUR,369.0,1,Patchy rain possible,11,1,4,0.0,-11.667334035749853
1218,YV,PHX,BUR,369.0,1,Cloudy,11,1,5,0.0,-14.202234940655371
1219,WN,PHX,BUR,369.0,1,Cloudy,11,1,5,0.0,-16.265960345858787
1220,YV,PHX,BUR,369.0,1,Heavy snow,11,1,6,0.0,-6.837229117429536
1221,WN,PHX,BUR,369.0,1,Heavy snow,11,1,6,0.0,-11.823416967269171
1222,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,2,0.0,-1.6955158622771445
1223,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,2,0.0,-1.6955158622771445
1224,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,3,0.0,-7.807168175372902
1225,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,3,0.0,-7.807168175372902
1226,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,4,0.0,-6.626957168775996
1227,YV,PHX,TUS,110.0,1,Patchy rain possible,12,1,4,0.0,-6.626957168775996
1228,YV,PHX,TUS,110.0,1,Cloudy,12,1,5,0.0,-5.273514399044742
1229,YV,PHX,TUS,110.0,1,Cloudy,12,1,5,0.0,-5.273514399044742
1230,YV,PHX,TUS,110.0,1,Heavy snow,12,1,6,0.0,-11.496845978775708
1231,YV,PHX,TUS,110.0,1,Heavy snow,12,1,6,0.0,-11.496845978775708
1232,YV,PHX,FAT,493.0,1,Patchy rain possible,15,1,2,0.0,-8.750179591383935
1233,YV,PHX,FAT,493.0,1,Patchy rain possible,15,1,3,0.0,-12.340846993706903
1234,YV,PHX,FAT,493.0,1,Patchy rain possible,15,1,4,0.0,-11.160635987109998
1235,YV,PHX,FAT,493.0,1,Cloudy,15,1,5,0.0,-8.508176566135443
1236,YV,PHX,FAT,493.0,1,Heavy snow,15,1,6,0.0,-10.704557571384875
1237,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,2,13.2,11.193264458513905
1238,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,2,13.2,11.193264458513905
1239,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,2,13.2,11.193264458513905
1240,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,2,13.2,11.193264458513905
1241,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,2,13.2,11.193264458513905
1242,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,3,13.2,16.158485262027188
1243,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,3,13.2,16.158485262027188
1244,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,3,13.2,16.158485262027188
1245,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,3,13.2,16.158485262027188
1246,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,3,13.2,16.158485262027188
1247,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,4,13.2,15.856528701031698
1248,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,4,13.2,15.856528701031698
1249,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,4,13.2,15.856528701031698
1250,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,4,13.2,15.856528701031698
1251,YV,PHX,ELP,347.0,1,Patchy rain possible,11,1,4,13.2,15.856528701031698
1252,YV,PHX,ELP,347.0,1,Heavy snow,11,1,6,13.2,7.573661069891956
1253,YV,PHX,ELP,347.0,1,Heavy snow,11,1,6,13.2,7.573661069891956
1254,YV,PHX,ELP,347.0,1,Heavy snow,11,1,6,13.2,7.573661069891956
1255,YV,PHX,ELP,347.0,1,Heavy snow,11,1,6,13.2,7.573661069891956
1256,YV,PHX,ELP,347.0,1,Heavy snow,11,1,6,13.2,7.573661069891956
1257,YV,PHX,TUS,110.0,1,Patchy rain possible,23,1,2,17.0,22.017958622886436
1258,YV,PHX,TUS,110.0,1,Patchy rain possible,23,1,3,17.0,22.55721461389734
1259,YV,PHX,TUS,110.0,1,Patchy rain possible,23,1,4,17.0,25.210621196535417
1260,YV,PHX,TUS,110.0,1,Cloudy,23,1,5,17.0,19.498406449287604
1261,YV,PHX,TUS,110.0,1,Heavy snow,23,1,6,17.0,12.751126442171863
1262,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,2,106.66666666666667,86.07161119579364
1263,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,2,106.66666666666667,86.07161119579364
1264,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,2,106.66666666666667,86.07161119579364
1265,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,3,106.66666666666667,95.39536092910446
1266,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,3,106.66666666666667,95.39536092910446
1267,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,3,106.66666666666667,95.39536092910446
1268,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,4,106.66666666666667,91.91996619098464
1269,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,4,106.66666666666667,91.91996619098464
1270,AA,PHX,MEM,1264.0,1,Patchy rain possible,23,1,4,106.66666666666667,91.91996619098464
1271,AA,PHX,MEM,1264.0,1,Cloudy,23,1,5,106.66666666666667,79.37172834750228
1272,AA,PHX,MEM,1264.0,1,Cloudy,23,1,5,106.66666666666667,79.37172834750228
1273,AA,PHX,MEM,1264.0,1,Cloudy,23,1,5,106.66666666666667,79.37172834750228
1274,AA,PHX,MEM,1264.0,1,Heavy snow,23,1,6,106.66666666666667,88.31192794738007
1275,AA,PHX,MEM,1264.0,1,Heavy snow,23,1,6,106.66666666666667,88.31192794738007
1276,AA,PHX,MEM,1264.0,1,Heavy snow,23,1,6,106.66666666666667,88.31192794738007
1277,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1278,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1279,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1280,DL,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,10.412414270798134
1281,DL,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,10.412414270798134
1282,DL,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,10.412414270798134
1283,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1284,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1285,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,2,16.666666666666668,15.623458080050307
1286,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,3,16.666666666666668,17.03944209482286
1287,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,3,16.666666666666668,17.03944209482286
1288,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,3,16.666666666666668,17.03944209482286
1289,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1290,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1291,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1292,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1293,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1294,AA,PHX,SEA,1107.0,1,Patchy rain possible,20,1,4,16.666666666666668,15.102335063186208
1295,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1296,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1297,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1298,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1299,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1300,AA,PHX,SEA,1107.0,1,Cloudy,20,1,5,16.666666666666668,1.2008719320262993
1301,AA,PHX,SEA,1107.0,1,Heavy snow,20,1,6,16.666666666666668,4.275426949853711
1302,AA,PHX,SEA,1107.0,1,Heavy snow,20,1,6,16.666666666666668,4.275426949853711
1303,AA,PHX,SEA,1107.0,1,Heavy snow,20,1,6,16.666666666666668,4.275426949853711
1304,AA,PHX,SNA,338.0,1,Patchy rain possible,11,1,2,0.0,-0.21879700103566138
1305,AA,PHX,SNA,338.0,1,Patchy rain possible,11,1,3,0.0,0.04979922405278668
1306,AA,PHX,SNA,338.0,1,Patchy rain possible,11,1,4,0.0,-0.9623179507992107
1307,AA,PHX,SNA,338.0,1,Cloudy,11,1,5,0.0,-4.7574005806288975
1308,AA,PHX,SNA,338.0,1,Heavy snow,11,1,6,0.0,-0.6201617874307251
1309,WN,PHX,SNA,338.0,1,Heavy snow,11,1,6,0.0,-8.804592192119303
1310,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,2,0.0,-8.416692522108999
1311,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,2,0.0,-8.416692522108999
1312,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,3,0.0,-14.52834483520476
1313,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,3,0.0,-14.52834483520476
1314,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,4,0.0,-13.102777296168398
1315,AA,PHX,MSP,1276.0,1,Patchy rain possible,13,1,4,0.0,-13.102777296168398
1316,AA,PHX,MSP,1276.0,1,Cloudy,13,1,5,0.0,-9.859182821603325
1317,AA,PHX,MSP,1276.0,1,Cloudy,13,1,5,0.0,-9.859182821603325
1318,AA,PHX,MSP,1276.0,1,Heavy snow,13,1,6,0.0,-8.039289680613331
